fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,hud_area_name,countyname,pop,state_alpha,metro
2502327795,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,7740,MA,1
2502328285,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,14330,MA,1
2502328495,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,10560,MA,1
2502330210,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,23045,MA,1
2502331645,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,10400,MA,1
2502333220,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,13210,MA,1
2502333920,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,11245,MA,1
2502338540,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,5065,MA,1
2502338855,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,25650,MA,1
2502339450,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,6245,MA,1
2502340850,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,24215,MA,1
2502350145,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,10895,MA,1
2502352630,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,18230,MA,1
2502354310,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,58695,MA,1
2502354415,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,2910,MA,1
2502357600,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,5460,MA,1
2502357775,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,17850,MA,1
2502360330,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,18490,MA,1
2502372985,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Plymouth County,22535,MA,1
2502375260,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,7115,MA,1
2502379530,1029,1184,1560,1971,2292,25,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",Plymouth County,14865,MA,1
2502507000,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Suffolk County,669160,MA,1
2502513205,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Suffolk County,39270,MA,1
2502556585,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Suffolk County,53865,MA,1
2502581005,1742,1924,2336,2906,3168,25,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Suffolk County,18390,MA,1
2502701885,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,6210,MA,1
2502702480,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,11680,MA,1
2502702760,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,16550,MA,1
2502703740,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,5490,MA,1
2502705490,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,3100,MA,1
2502706015,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,9200,MA,1
2502706365,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,5165,MA,1
2502707525,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,4525,MA,1
2502709105,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,3405,MA,1
2502712715,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,13380,MA,1
2502714395,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,13855,MA,1
2502717300,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,8720,MA,1
2502717685,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,11635,MA,1
2502718560,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,2125,MA,1
2502723875,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,40665,MA,1
2502725485,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,20495,MA,1
2502726430,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,18515,MA,1
2502728740,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,3025,MA,1
2502728950,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,6540,MA,1
2502730560,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,18560,MA,1
2502730945,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,5955,MA,1
2502731435,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,4580,MA,1
2502734165,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,7980,MA,1
2502734795,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,11275,MA,1
2502735075,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,41445,MA,1
2502737420,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,11150,MA,1
2502740255,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,5995,MA,1
2502741165,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,28630,MA,1
2502741340,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,13520,MA,1
2502741585,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,3235,MA,1
2502745105,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,1245,MA,1
2502746820,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,14920,MA,1
2502746925,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,16425,MA,1
2502747135,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,4760,MA,1
2502750670,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,1850,MA,1
2502751825,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,13900,MA,1
2502752420,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,4845,MA,1
2502753120,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,1220,MA,1
2502753225,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,1640,MA,1
2502755395,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,3440,MA,1
2502758580,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,1305,MA,1
2502758825,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,8465,MA,1
2502761800,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,36715,MA,1
2502763165,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,10020,MA,1
2502763345,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,16860,MA,1
2502766105,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,11855,MA,1
2502767385,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,8000,MA,1
2502768155,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,9495,MA,1
2502768610,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,9295,MA,1
2502769275,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,8115,MA,1
2502771480,866,961,1266,1575,1993,25,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",Worcester County,7770,MA,1
2502771620,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,13815,MA,1
2502773090,736,741,976,1319,1324,25,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",Worcester County,5200,MA,1
2502773895,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,16925,MA,1
2502775015,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,18835,MA,1
2502775155,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,7890,MA,1
2502775400,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,3775,MA,1
2502777010,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,7565,MA,1
2502780405,807,812,1070,1346,1569,25,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",Worcester County,10740,MA,1
2502782000,1063,1134,1450,1804,1966,25,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",Worcester County,184745,MA,1
2600199999,629,644,734,985,1040,26,NCNTY26001N26001,"Alcona County, MI",Alcona County,10415,MI,0
2600399999,503,591,734,913,1040,26,NCNTY26003N26003,"Alger County, MI",Alger County,9255,MI,0
2600599999,666,670,856,1128,1205,26,NCNTY26005N26005,"Allegan County, MI",Allegan County,114145,MI,0
2600799999,503,606,734,1037,1074,26,NCNTY26007N26007,"Alpena County, MI",Alpena County,28730,MI,0
2600999999,484,634,734,1014,1165,26,NCNTY26009N26009,"Antrim County, MI",Antrim County,23135,MI,0
2601199999,497,588,734,985,1182,26,NCNTY26011N26011,"Arenac County, MI",Arenac County,15240,MI,0
2601399999,534,557,734,913,1040,26,NCNTY26013N26013,"Baraga County, MI",Baraga County,8580,MI,0
2601599999,646,690,848,1116,1221,26,METRO24340N26015,"Barry County, MI HUD Metro FMR Area",Barry County,59605,MI,1
2601799999,512,589,776,1020,1064,26,METRO13020M13020,"Bay City, MI MSA",Bay County,105350,MI,1
2601999999,594,658,867,1078,1205,26,NCNTY26019N26019,"Benzie County, MI",Benzie County,17460,MI,0
2602199999,615,619,801,1034,1196,26,METRO35660M35660,"Niles-Benton Harbor, MI MSA",Berrien County,154950,MI,1
2602399999,589,625,792,995,1074,26,NCNTY26023N26023,"Branch County, MI",Branch County,43545,MI,0
2602599999,552,661,837,1074,1148,26,METRO12980M12980,"Battle Creek, MI MSA",Calhoun County,134325,MI,1
2602799999,529,609,802,1026,1088,26,METRO43780N26027,"Cass County, MI HUD Metro FMR Area",Cass County,51395,MI,1
2602999999,555,625,810,1123,1363,26,NCNTY26029N26029,"Charlevoix County, MI",Charlevoix County,26160,MI,0
2603199999,504,558,735,928,997,26,NCNTY26031N26031,"Cheboygan County, MI",Cheboygan County,25475,MI,0
2603399999,507,584,769,956,1043,26,NCNTY26033N26033,"Chippewa County, MI",Chippewa County,38025,MI,0
2603599999,503,557,734,990,1071,26,NCNTY26035N26035,"Clare County, MI",Clare County,30595,MI,0
2603799999,710,740,909,1171,1264,26,METRO29620M29620,"Lansing-East Lansing, MI MSA",Clinton County,77320,MI,1
2603999999,539,596,786,1043,1066,26,NCNTY26039N26039,"Crawford County, MI",Crawford County,13820,MI,0
2604199999,583,583,734,1035,1151,26,NCNTY26041N26041,"Delta County, MI",Delta County,36395,MI,0
2604399999,534,631,779,983,1056,26,NCNTY26043N26043,"Dickinson County, MI",Dickinson County,25695,MI,0
2604599999,710,740,909,1171,1264,26,METRO29620M29620,"Lansing-East Lansing, MI MSA",Eaton County,108585,MI,1
2604799999,578,665,876,1165,1248,26,NCNTY26047N26047,"Emmet County, MI",Emmet County,32980,MI,0
2604999999,516,609,782,1002,1063,26,METRO22420M22420,"Flint, MI MSA",Genesee County,410880,MI,1
2605199999,503,570,734,923,1032,26,NCNTY26051N26051,"Gladwin County, MI",Gladwin County,25325,MI,0
2605399999,503,611,734,1050,1271,26,NCNTY26053N26053,"Gogebic County, MI",Gogebic County,15575,MI,0
2605599999,685,847,999,1286,1480,26,NCNTY26055N26055,"Grand Traverse County, MI",Grand Traverse County,91220,MI,0
2605799999,484,557,734,943,1094,26,NCNTY26057N26057,"Gratiot County, MI",Gratiot County,41320,MI,0
2605999999,548,607,800,995,1085,26,NCNTY26059N26059,"Hillsdale County, MI",Hillsdale County,45910,MI,0
2606199999,484,582,734,993,1271,26,NCNTY26061N26061,"Houghton County, MI",Houghton County,36335,MI,0
2606399999,555,559,734,923,1078,26,NCNTY26063N26063,"Huron County, MI",Huron County,31750,MI,0
2606599999,710,740,909,1171,1264,26,METRO29620M29620,"Lansing-East Lansing, MI MSA",Ingham County,286185,MI,1
2606799999,636,640,844,1050,1197,26,NCNTY26067N26067,"Ionia County, MI",Ionia County,64145,MI,0
2606999999,578,644,734,980,1271,26,NCNTY26069N26069,"Iosco County, MI",Iosco County,25315,MI,0
2607199999,501,598,734,1021,1127,26,NCNTY26071N26071,"Iron County, MI",Iron County,11290,MI,0
2607399999,591,653,787,1048,1089,26,NCNTY26073N26073,"Isabella County, MI",Isabella County,70570,MI,0
2607599999,626,709,829,1079,1195,26,METRO27100M27100,"Jackson, MI MSA",Jackson County,158990,MI,1
2607799999,617,705,881,1169,1259,26,METRO28020M28020,"Kalamazoo-Portage, MI MSA",Kalamazoo County,259830,MI,1
2607999999,489,562,741,985,1072,26,NCNTY26079N26079,"Kalkaska County, MI",Kalkaska County,17360,MI,0
2608199999,739,817,994,1309,1501,26,METRO24340M24340,"Grand Rapids-Wyoming, MI HUD Metro FMR Area",Kent County,636375,MI,1
2608399999,503,566,734,1036,1040,26,NCNTY26083N26083,"Keweenaw County, MI",Keweenaw County,2135,MI,0
2608599999,503,557,734,913,995,26,NCNTY26085N26085,"Lake County, MI",Lake County,11670,MI,0
2608799999,697,821,1049,1344,1458,26,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",Lapeer County,88205,MI,1
2608999999,669,709,873,1185,1512,26,NCNTY26089N26089,"Leelanau County, MI",Leelanau County,21565,MI,0
2609199999,530,610,804,1065,1168,26,NCNTY26091N26091,"Lenawee County, MI",Lenawee County,98585,MI,0
2609399999,757,881,1080,1453,1621,26,METRO19820MM0440,"Livingston County, MI HUD Metro FMR Area",Livingston County,186945,MI,1
2609599999,503,619,734,996,1013,26,NCNTY26095N26095,"Luce County, MI",Luce County,6405,MI,0
2609799999,503,644,734,953,1255,26,NCNTY26097N26097,"Mackinac County, MI",Mackinac County,10835,MI,0
2609999999,697,821,1049,1344,1458,26,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",Macomb County,864020,MI,1
2610199999,542,600,791,1029,1073,26,NCNTY26101N26101,"Manistee County, MI",Manistee County,24430,MI,0
2610399999,542,624,822,1022,1371,26,NCNTY26103N26103,"Marquette County, MI",Marquette County,67145,MI,0
2610599999,583,610,803,1005,1089,26,NCNTY26105N26105,"Mason County, MI",Mason County,28800,MI,0
2610799999,613,617,734,932,1001,26,NCNTY26107N26107,"Mecosta County, MI",Mecosta County,43180,MI,0
2610999999,552,634,734,1017,1078,26,NCNTY26109N26109,"Menominee County, MI",Menominee County,23390,MI,0
2611199999,545,627,826,1168,1315,26,METRO33220M33220,"Midland, MI MSA",Midland County,83490,MI,1
2611399999,569,630,830,1032,1126,26,NCNTY26113N26113,"Missaukee County, MI",Missaukee County,14980,MI,0
2611599999,626,691,899,1220,1327,26,METRO33780M33780,"Monroe, MI MSA",Monroe County,149620,MI,1
2611799999,634,643,790,1009,1301,26,METRO24340N26117,"Montcalm County, MI HUD Metro FMR Area",Montcalm County,62955,MI,1
2611999999,503,587,734,1036,1040,26,NCNTY26119N26119,"Montmorency County, MI",Montmorency County,9290,MI,0
2612199999,593,626,825,1069,1119,26,METRO34740M34740,"Muskegon, MI MSA",Muskegon County,172705,MI,1
2612399999,528,607,800,1016,1085,26,NCNTY26123N26123,"Newaygo County, MI",Newaygo County,47900,MI,0
2612599999,697,821,1049,1344,1458,26,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",Oakland County,1241860,MI,1
2612799999,503,557,734,1004,1008,26,NCNTY26127N26127,"Oceana County, MI",Oceana County,26315,MI,0
2612999999,558,644,734,948,1089,26,NCNTY26129N26129,"Ogemaw County, MI",Ogemaw County,20980,MI,0
2613199999,503,614,734,913,1040,26,NCNTY26131N26131,"Ontonagon County, MI",Ontonagon County,6070,MI,0
2613399999,503,569,734,913,999,26,NCNTY26133N26133,"Osceola County, MI",Osceola County,23220,MI,0
2613599999,503,620,734,1030,1040,26,NCNTY26135N26135,"Oscoda County, MI",Oscoda County,8305,MI,0
2613799999,593,656,865,1122,1218,26,NCNTY26137N26137,"Otsego County, MI",Otsego County,24245,MI,0
2613999999,803,822,937,1305,1435,26,METRO24340M26100,"Holland-Grand Haven, MI HUD Metro FMR Area",Ottawa County,280245,MI,1
2614199999,503,578,734,1013,1094,26,NCNTY26141N26141,"Presque Isle County, MI",Presque Isle County,12855,MI,0
2614399999,579,582,734,992,995,26,NCNTY26143N26143,"Roscommon County, MI",Roscommon County,23935,MI,0
2614599999,546,632,827,1030,1139,26,METRO40980M40980,"Saginaw, MI MSA",Saginaw County,193805,MI,1
2614799999,697,821,1049,1344,1458,26,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",St. Clair County,159760,MI,1
2614999999,516,583,753,970,1074,26,NCNTY26149N26149,"St. Joseph County, MI",St. Joseph County,60890,MI,0
2615199999,553,557,734,942,1119,26,NCNTY26151N26151,"Sanilac County, MI",Sanilac County,41535,MI,0
2615399999,503,557,734,913,1040,26,NCNTY26153N26153,"Schoolcraft County, MI",Schoolcraft County,8115,MI,0
2615599999,574,578,762,1025,1104,26,NCNTY26155N26155,"Shiawassee County, MI",Shiawassee County,68615,MI,0
2615799999,484,600,734,1001,1065,26,NCNTY26157N26157,"Tuscola County, MI",Tuscola County,53570,MI,0
2615999999,617,705,881,1169,1259,26,METRO28020M28020,"Kalamazoo-Portage, MI MSA",Van Buren County,75190,MI,1
2616199999,1029,1043,1264,1593,1892,26,METRO11460M11460,"Ann Arbor, MI MSA",Washtenaw County,361510,MI,1
2616399999,697,821,1049,1344,1458,26,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",Wayne County,1763820,MI,1
2616599999,528,584,770,962,1078,26,NCNTY26165N26165,"Wexford County, MI",Wexford County,32915,MI,0
2700199999,524,557,734,985,1058,27,NCNTY27001N27001,"Aitkin County, MN",Aitkin County,15840,MN,0
2700399999,898,1054,1308,1838,2156,27,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Anoka County,344860,MN,1
2700599999,484,588,734,986,1206,27,NCNTY27005N27005,"Becker County, MN",Becker County,33550,MN,0
2700799999,525,604,796,1035,1114,27,NCNTY27007N27007,"Beltrami County, MN",Beltrami County,45845,MN,0
2700999999,634,671,821,1160,1357,27,METRO41060M41060,"St. Cloud, MN MSA",Benton County,39360,MN,1
2701199999,484,557,734,1050,1159,27,NCNTY27011N27011,"Big Stone County, MN",Big Stone County,5040,MN,0
2701399999,646,732,961,1345,1664,27,METRO31860M31860,"Mankato-North Mankato, MN MSA",Blue Earth County,65765,MN,1
2701599999,484,586,734,926,1054,27,NCNTY27015N27015,"Brown County, MN",Brown County,25245,MN,0
2701799999,654,671,884,1141,1394,27,METRO20260M20260,"Duluth, MN-WI MSA",Carlton County,35410,MN,1
2701999999,898,1054,1308,1838,2156,27,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Carver County,98800,MN,1
2702199999,487,560,738,921,1001,27,NCNTY27021N27021,"Cass County, MN",Cass County,28810,MN,0
2702399999,502,572,734,1033,1181,27,NCNTY27023N27023,"Chippewa County, MN",Chippewa County,12040,MN,0
2702599999,898,1054,1308,1838,2156,27,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Chisago County,54295,MN,1
2702799999,593,712,873,1249,1512,27,METRO22020M22020,"Fargo, ND-MN MSA",Clay County,62040,MN,1
2702999999,553,557,734,1050,1128,27,NCNTY27029N27029,"Clearwater County, MN",Clearwater County,8825,MN,0
2703199999,484,644,734,1026,1271,27,NCNTY27031N27031,"Cook County, MN",Cook County,5270,MN,0
